timestamp,Date,Close
1603234800,"20/10/2020 20:00:00",11916.335
1603238400,"20/10/2020 21:00:00",11974.133
1603242000,"20/10/2020 22:00:00",11987.595
1603245600,"20/10/2020 23:00:00",12068.713
1603249200,"21/10/2020 00:00:00",12195.763
1603252800,"21/10/2020 01:00:00",12254.602
1603256400,"21/10/2020 02:00:00",12246.723
1603260000,"21/10/2020 03:00:00",12247.864
1603263600,"21/10/2020 04:00:00",12191.263
1603267200,"21/10/2020 05:00:00",12156.525
1603270800,"21/10/2020 06:00:00",12189.434
1603274400,"21/10/2020 07:00:00",12231.139
1603278000,"21/10/2020 08:00:00",12322.839
1603281600,"21/10/2020 09:00:00",12421.209
1603285200,"21/10/2020 10:00:00",12439.649
1603288800,"21/10/2020 11:00:00",12691.818
1603292400,"21/10/2020 12:00:00",12709.563
1603296000,"21/10/2020 13:00:00",12821.925
1603299600,"21/10/2020 14:00:00",12792.161
1603303200,"21/10/2020 15:00:00",12764.651
1603306800,"21/10/2020 16:00:00",12685.804
1603310400,"21/10/2020 17:00:00",12793.848
1603314000,"21/10/2020 18:00:00",12852.761
1603314683,"21/10/2020 18:11:23",12853.844
